Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
A1 Travels,Bharat Benz A/C Sleeper (2+1),19:45,04:00,08h 15m,900,13 Seats available,"3.4
31",Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:40,04:30,07h 50m,854,19 Seats available,"4.8
7",Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,21:00,06:00,09h 00m,600,21 Seats available,"2.2
56",Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:30,05:20,07h 50m,568,9 Seats available,"4.4
51",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 99,Swift Deluxe Non AC Air Bus (2+2),21:30,05:45,08h 15m,579,7 Seats available,"3.9
48",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,Volvo A/C Semi Sleeper (2+2),21:45,04:50,07h 05m,799,21 Seats available,"4.4
40",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
P K Travels,A/C Sleeper (2+1),21:00,05:00,08h 00m,900,11 Seats available,"4.1
33",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
MMK Travels,VE A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,700,20 Seats available,"4.2
326",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,A/C Sleeper (2+1),21:15,05:30,08h 15m,878,6 Seats available,"4.5
270",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels 1,A/C Sleeper (2+1),21:45,05:00,07h 15m,1000,13 Seats available,"4.2
118",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,NON A/C Semi Sleeper / Sleeper (2+1),20:30,05:20,08h 50m,600,21 Seats available,"3.9
171",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:30,05:00,07h 30m,700,19 Seats available,"3.9
54",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:00,05:00,08h 00m,700,29 Seats available,"3.7
70",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,A/C Sleeper (2+1),21:45,05:10,07h 25m,899,11 Seats available,"3.6
25",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,445,23 Seats available,"3.7
113",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,01:45,04h 45m,247,40 Seats available,"2.7
4",Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 2954,Super Express Non AC Seater Air Bus (2+2),21:25,02:15,04h 50m,288,16 Seats available,3.1,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),21:25,01:45,04h 20m,288,3 Seats available,3.1,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 2919,Super Fast Non AC Seater (2+3),21:30,02:20,04h 50m,247,46 Seats available,3.1,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 1212,AC MULTI AXLE,22:00,01:40,03h 40m,494,29 Seats available,"1.1
5",Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),22:25,03:15,04h 50m,247,43 Seats available,3.1,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,22:30,03:20,04h 50m,352,23 Seats available,"3.1
7",Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,03:55,04h 50m,247,43 Seats available,"4.5
8",Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,02:25,03h 20m,799,8 Seats available,3.9,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Sonia Travels,A/C Seater/Sleeper (2+1),23:30,03:50,04h 20m,680,12 Seats available,4.1,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,02:45,03h 15m,759,22 Seats available,4.0,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Madhavi Travels,A/C Semi Sleeper (2+2),23:30,02:15,02h 45m,664,13 Seats available,4.0,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,02:15,02h 45m,759,15 Seats available,4.0,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
