Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
WBTC (CTC) Habra-Midnapur - 194|05:50,Non AC Seater (2+3),05:50,08:15,02h 25m,98,48 Seats available,4.3,Barasat (West Bengal) to Debra,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-debra
WBTC (CTC) Habra-Midnapur - 194|06:25,Non AC Seater (2+3),06:25,08:50,02h 25m,98,46 Seats available,"4.2
22",Barasat (West Bengal) to Debra,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-debra
WBTC (CTC) Habra-Midnapur - 194|07:00,Non AC Seater (2+3),07:00,09:30,02h 30m,98,39 Seats available,"4.5
26",Barasat (West Bengal) to Debra,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-debra
WBTC (CTC) Barasat-Midnapur - 208|07:45,Non AC Seater (2+3),07:45,09:25,01h 40m,98,43 Seats available,4.3,Barasat (West Bengal) to Debra,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-debra
WBTC (CTC) Habra-Midnapur - 194|04:55,Non AC Seater (2+3),04:55,09:00,04h 05m,138,48 Seats available,4.3,Habra to Midnapore,https://www.redbus.in/bus-tickets/habra-to-midnapore
WBTC (CTC) Habra-Midnapur - 194|05:25,Non AC Seater (2+3),05:25,09:35,04h 10m,138,46 Seats available,"4.0
14",Habra to Midnapore,https://www.redbus.in/bus-tickets/habra-to-midnapore
WBTC (CTC) Habra-Midnapur - 194|05:55,Non AC Seater (2+3),05:55,10:15,04h 20m,138,39 Seats available,"4.5
26",Habra to Midnapore,https://www.redbus.in/bus-tickets/habra-to-midnapore
SBSTC-HABRA - MIDNAPUR - 06:20 (MID DEPOT) - 1398,Non AC Seater (2+3),06:20,00:00,17h 40m,143,51 Seats available,"4.1
23",Habra to Midnapore,https://www.redbus.in/bus-tickets/habra-to-midnapore
SBSTC-BONGAON - ASANSOL - VIA - BARASAT - 05:00 (ASN DEP - 1515,Non AC Seater (2+3),06:00,11:00,05h 00m,180,49 Seats available,"3.2
22",Habra to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/habra-to-durgapur
SBSTC-HABRA - DURGAPUR - VIA - BARASAT - 07:00 (DGP DEPO - 915,Non AC Seater (2+3),07:00,12:00,05h 00m,180,45 Seats available,"4.2
55",Habra to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/habra-to-durgapur
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|05:05,Non AC Seater (2+3),05:05,09:00,03h 55m,165,43 Seats available,"3.6
36",Habra to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/habra-to-durgapur
